Asp,Elev,FalB1,FalB2,FalB3,FalB4,FalB5,FalB6,FalTCb,FalTCg,FalTCw,LAE,NDVIMin,NDVIMax,NDVIMedian,NDVIDiff,Slpp,SprB1,SprB2,SprB3,SprB4,SprB5,SprB6,SprTCb,SprTCg,SprTCw,SumB1,SumB2,SumB3,SumB4,SumB5,SumB6,SumTcb,SumTcg,SumTCw,ppti,tavei,dep
34,1671,769,1091,1410,2125,2820,2350,1433,201,-2007,2832,1752,2844,2178,666,15,921,1274,1600,2620,3122,2567,1586,223,-2222,970,1334,1728,2609,3315,2697,1684,236,-2359,5565,37878,6286
0,1674,806,1085,1406,1953,2905,2613,1476,207,-2067,2836,1625,2740,2137,603,9,862,1228,1540,2584,3034,2622,1541,216,-2159,930,1286,1667,2554,3215,2709,1633,229,-2288,5648,37897,6286
73,1652,493,657,771,1306,2024,1671,1028,144,-1440,2785,2219,3840,2876,964,31,642,880,1034,1948,2634,2139,1338,188,-1875,624,871,1088,1995,2700,2196,1372,193,-1922,5519,37928,6286
198,2024,561,815,1020,1635,2392,1887,1215,171,-1702,3262,2004,3401,2386,1015,5,626,879,997,2056,2459,1971,1249,175,-1750,694,1005,1268,2068,2800,2224,1422,200,-1993,7022,35254,6286
183,2040,776,1183,1492,2197,2996,2370,1522,214,-2132,3278,1726,2777,2046,732,7,771,1290,1526,2581,3099,2516,1574,221,-2206,817,1272,1600,2513,3284,2594,1668,234,-2337,7010,35264,6286
75,2049,581,815,1020,1702,2495,1837,1267,178,-1776,3287,2177,3786,2701,1085,5,576,836,919,2143,2560,1959,1300,183,-1822,655,941,1189,2097,2881,2144,1464,205,-2050,7052,35271,6286
207,2028,995,1616,2372,2984,3763,3237,1912,268,-2678,3267,1265,2182,1563,619,4,1078,1737,2350,3539,3844,3321,1953,274,-2736,1147,1780,2547,3518,4185,3608,2126,298,-2978,7104,35236,6290
267,2069,652,955,1232,2197,3022,2125,1535,215,-2151,3309,2240,4328,3011,1317,9,586,902,995,2491,2794,1990,1419,199,-1988,762,1085,1381,2529,3392,2436,1723,242,-2414,7392,35180,6285
135,2063,603,931,1232,2065,3125,2403,1588,223,-2224,3302,2096,3517,2561,956,3,655,1001,1202,2447,3031,2383,1540,216,-2157,764,1091,1454,2410,3432,2650,1743,245,-2443,7408,35167,6285
110,2222,725,1183,1760,2749,3525,2783,1791,251,-2509,3461,1762,3334,2296,1038,11,828,1377,1737,3301,3491,2833,1773,249,-2485,826,1218,1710,2916,3627,2801,1843,259,-2581,8744,34651,6285
90,2241,628,1006,1518,2533,3159,2313,1605,225,-2248,3479,1683,3062,2239,823,14,736,1223,1634,3206,3294,2593,1673,235,-2344,796,1221,1774,3034,3566,2715,1812,254,-2538,8460,34742,6285
144,2292,505,716,976,1844,2601,1724,1321,185,-1851,3531,2461,5495,3366,2129,14,463,720,732,2601,2120,1415,1077,151,-1509,568,847,1153,2323,2857,1905,1451,204,-2033,8744,34651,6285
225,2277,865,1488,2434,3035,3776,3131,1918,269,-2687,3514,1214,1931,1497,434,27,920,1525,2301,3392,3613,3064,1835,258,-2571,953,1515,2430,3440,3785,3127,1923,270,-2694,8738,34643,6285
239,2144,865,1339,1760,2749,3338,2552,1696,238,-2376,3384,1688,2875,2152,723,19,845,1437,1725,3140,3206,2547,1629,229,-2282,1016,1538,2028,3142,3677,2891,1868,262,-2617,7577,35000,6285
62,2056,581,838,1092,1966,2893,1997,1470,206,-2059,3295,2207,4045,2730,1315,6,607,887,982,2424,2761,2019,1403,197,-1965,723,1022,1342,2342,3277,2375,1665,234,-2332,7461,35152,6285
247,2157,678,1006,1334,2247,2996,2259,1522,214,-2132,3398,2031,3553,2501,1052,14,707,1060,1263,2759,2895,2247,1471,206,-2060,789,1191,1591,2654,3390,2600,1722,242,-2413,8125,34881,6285
315,2368,936,1339,1726,2631,3488,2580,1772,249,-2482,3610,1746,3184,2221,963,2,861,1365,1602,3084,3398,2660,1726,242,-2418,974,1471,1898,2993,3760,2862,1910,268,-2676,9315,34399,6285
63,2025,561,792,1020,1767,2495,1743,1267,178,-1776,3263,2131,3533,2622,911,6,571,919,1078,2264,2601,1989,1321,185,-1851,681,995,1281,2243,2947,2176,1497,210,-2097,7037,35258,6286
95,2125,995,1488,1882,2791,3686,2783,1872,263,-2623,3362,1539,2733,1984,749,15,987,1582,1791,3124,3659,2895,1859,261,-2604,1094,1565,1965,3007,4072,3151,2069,290,-2898,7487,35013,6285
90,2125,603,863,1117,1913,2911,2125,1479,208,-2072,3362,1995,3889,2590,1299,21,661,981,1054,2646,2737,2026,1390,195,-1948,826,1141,1478,2517,3410,2511,1732,243,-2427,7570,34996,6285
77,2255,865,1183,1518,2533,3178,2370,1614,227,-2262,3492,1681,3091,2130,961,9,1073,1468,1654,3194,3487,2718,1771,249,-2482,1111,1515,1892,3093,3883,2922,1973,277,-2764,7628,34842,6285
135,2043,628,909,1210,2065,2970,2158,1509,212,-2114,3279,2144,4089,2718,1371,9,778,1137,1362,2728,3224,2481,1638,230,-2295,778,1071,1414,2448,3385,2525,1720,241,-2409,7148,35240,6285
82,2042,652,1029,1334,2325,2950,2158,1499,210,-2100,3280,1840,3177,2235,942,9,902,1410,1738,3014,3540,2840,1798,252,-2519,883,1314,1741,2753,3545,2747,1801,253,-2523,7373,35169,6285
103,2049,628,955,1258,2092,3057,2275,1553,218,-2176,3287,2184,3721,2644,1077,8,611,992,1096,2483,2866,2224,1456,204,-2040,809,1187,1501,2638,3390,2584,1722,242,-2413,7373,35169,6286
72,2048,561,838,1092,1864,2733,1969,1388,195,-1945,3287,2192,4210,2707,1503,4,580,936,1019,2445,2647,1950,1345,189,-1884,710,1025,1296,2293,3162,2307,1606,225,-2250,7373,35169,6285
149,2057,678,1029,1309,2092,2861,2259,1453,204,-2036,3295,2037,3099,2399,700,2,667,1011,1199,2376,2860,2285,1453,204,-2035,760,1114,1461,2414,3096,2434,1573,221,-2203,7211,35213,6286
301,2094,865,1368,1760,2631,3376,2522,1715,241,-2403,3336,1835,3119,2203,917,12,754,1302,1536,2918,3048,2362,1548,217,-2169,918,1453,1854,2851,3543,2727,1800,253,-2522,7657,35087,6285
288,2063,725,1101,1558,2415,3159,2415,1605,225,-2248,3303,1806,3094,2247,847,3,740,1177,1426,2782,3056,2413,1552,218,-2175,867,1278,1747,2761,3492,2711,1774,249,-2485,7706,35131,6285
243,2077,725,1053,1384,2247,3255,2403,1654,232,-2317,3319,2067,4117,2608,1509,7,671,1001,1109,2717,2853,2148,1449,203,-2030,824,1211,1570,2605,3556,2689,1806,254,-2531,7676,35128,6285
190,2228,936,1554,2302,3032,4016,3280,2040,286,-2858,3468,1554,2483,1912,571,7,991,1609,2123,3478,3816,3178,1939,272,-2716,1062,1723,2424,3496,4309,3533,2189,307,-3067,8368,34716,6285
197,2209,725,1134,1581,2507,3404,2608,1729,243,-2423,3448,1919,3200,2365,836,11,769,1221,1501,2949,3243,2587,1647,231,-2308,885,1300,1758,2815,3659,2851,1859,261,-2604,8315,34795,6285
285,2132,581,863,1139,2040,2653,1863,1348,189,-1888,3375,2294,4468,2971,1497,10,547,866,949,2524,2471,1791,1255,176,-1759,663,957,1262,2300,3030,2171,1539,216,-2156,7965,34933,6285
101,2263,1613,2516,3198,3417,4698,3809,2387,335,-3344,3498,1160,2421,1684,737,8,1370,1969,2155,3579,4057,3156,2061,289,-2887,1526,2076,2493,3749,4284,3326,2176,305,-3049,7884,34788,6287
0,2430,725,1077,1406,2358,3255,2403,1654,232,-2317,3673,2152,3942,2715,1227,5,687,1088,1236,2844,3024,2261,1536,216,-2152,851,1248,1651,2799,3662,2715,1860,261,-2606,9879,34219,6285
232,2286,908,1308,1558,2631,3525,2608,1791,251,-2509,3526,1955,3828,2752,1076,15,736,1214,1324,2969,3025,2261,1537,216,-2153,840,1233,1536,2759,3419,2539,1737,244,-2433,8537,34653,6285
175,2046,581,815,999,1673,2552,1945,1296,182,-1816,3283,2238,3722,2672,1050,5,708,994,1155,2260,2924,2363,1485,208,-2081,711,960,1190,2057,2950,2265,1499,210,-2100,6984,35267,6286
82,2050,603,883,1092,1795,2653,1969,1348,189,-1888,3289,2099,3835,2544,1292,3,627,896,1011,2266,2600,1989,1321,185,-1850,696,1024,1302,2203,3002,2289,1525,214,-2137,7075,35256,6286
34,2264,1213,1642,2033,3007,3318,2522,1686,237,-2361,3506,1271,3724,2361,1363,24,1131,1807,2061,4112,3647,2781,1853,260,-2596,1125,1939,2270,3883,3933,2918,1998,280,-2799,7884,34788,6291
11,2293,995,1339,1676,2507,3376,2483,1715,241,-2403,3533,1648,2716,2009,707,13,938,1430,1661,3014,3549,2731,1803,253,-2526,1039,1503,1911,2955,3891,2947,1977,277,-2769,8226,34699,6285
46,2277,965,1250,1581,2533,3273,2415,1663,233,-2329,3516,1715,2968,2217,751,31,920,1426,1707,3153,3461,2653,1758,247,-2463,972,1488,1894,3017,3761,2855,1911,268,-2677,8261,34692,6285
68,2026,678,1006,1309,2040,2861,2313,1453,204,-2036,3264,1803,3013,2167,846,4,734,1135,1396,2532,2920,2405,1483,208,-2078,815,1273,1647,2510,3296,2670,1674,235,-2346,7126,35247,6285
248,2027,652,1006,1334,2271,2761,1997,1403,197,-1965,3267,2140,3930,2630,1300,4,625,968,1136,2607,2592,1961,1317,185,-1845,728,1126,1461,2603,3091,2273,1570,220,-2200,7162,35226,6286
181,2227,1060,1642,2257,2997,4058,3243,2061,289,-2888,3463,1639,2638,2070,568,29,1036,1650,2081,3402,3702,3008,1881,264,-2635,1098,1619,2169,3325,4067,3239,2066,290,-2894,8424,34731,6285
281,2083,725,1101,1443,2325,3255,2403,1654,232,-2317,3324,2064,3794,2631,1163,6,824,1227,1435,2890,3396,2585,1725,242,-2417,837,1214,1567,2657,3572,2655,1815,255,-2542,7676,35128,6290
121,2058,995,1513,2095,2945,3763,3076,1912,268,-2678,3297,1597,2354,1918,436,2,1013,1621,2049,3194,3720,3071,1890,265,-2648,1040,1538,2055,3095,3989,3277,2026,284,-2839,7533,35128,6290
300,2139,678,1029,1334,2120,2814,2107,1430,201,-2003,3386,1949,3625,2514,1112,23,670,1123,1296,2670,2822,2162,1434,201,-2008,786,1179,1531,2535,3336,2522,1695,238,-2374,8150,34893,6285
0,2450,603,909,1210,2065,2780,1863,1412,198,-1979,3695,2186,4440,2958,1483,12,571,898,995,2471,2622,1792,1332,187,-1866,695,1028,1361,2468,3215,2181,1633,229,-2288,10141,34097,6285
9,2366,525,767,976,1890,2495,1621,1267,178,-1776,3609,2198,5183,3424,1759,5,534,852,851,2618,2426,1620,1232,173,-1727,640,956,1206,2462,3041,2032,1545,217,-2164,9585,34325,6285
16,2205,525,767,1070,1821,2392,1743,1215,171,-1702,3450,2038,3756,2626,1130,22,554,906,1132,2490,2480,1817,1260,177,-1765,662,984,1384,2306,2856,2122,1451,204,-2033,8758,34614,6285
281,2249,678,1077,1642,2294,2834,2313,1440,202,-2017,3492,1560,2392,1915,477,13,798,1251,1746,2836,3151,2650,1601,225,-2243,877,1327,1915,2817,3308,2718,1680,236,-2354,8545,34666,6285
69,2169,628,1006,1357,2271,2911,2177,1479,208,-2072,3409,2154,3983,3044,939,13,585,1059,1208,2918,2826,2086,1436,201,-2011,750,1122,1492,2836,3157,2276,1604,225,-2247,8161,34875,6285
53,2208,703,1029,1334,2040,2814,2072,1430,201,-2003,3446,1664,2651,2017,635,25,898,1434,1668,2835,3292,2536,1672,235,-2343,958,1412,1777,2697,3621,2683,1839,258,-2577,7855,34929,6285
259,2293,1213,1672,2033,2684,3640,2783,1849,260,-2591,3536,1464,2572,1910,662,16,957,1517,1739,2972,3419,2662,1737,244,-2433,1051,1594,1957,2894,3731,2880,1895,266,-2655,8537,34653,6285
38,2295,678,909,1139,1913,2715,2023,1379,194,-1932,3533,2139,3761,2595,1166,5,689,1039,1125,2516,2676,2057,1359,191,-1905,773,1111,1384,2358,3187,2398,1619,227,-2268,8383,34687,6285
207,2058,725,1156,1613,2533,3211,2415,1631,229,-2285,3297,1640,2737,2014,723,2,836,1323,1688,2991,3298,2627,1675,235,-2347,953,1450,1982,2986,3713,2935,1886,265,-2643,7538,35115,6285
238,2045,703,1077,1443,2294,3057,2313,1553,218,-2176,3284,1825,3417,2182,1235,5,745,1161,1372,2906,2915,2298,1481,208,-2075,863,1280,1730,2756,3454,2643,1755,246,-2458,7270,35196,6285
242,2393,965,1420,1818,2774,3706,2783,1883,264,-2638,3636,1776,3304,2318,986,8,837,1356,1551,3088,3468,2680,1762,247,-2468,982,1463,1876,3027,3838,2907,1950,274,-2732,9779,34282,6285
108,2367,865,1273,1642,2684,3600,2522,1829,257,-2562,3609,1985,3889,2564,1325,3,723,1185,1312,2980,3114,2289,1582,222,-2216,905,1352,1743,2945,3784,2738,1922,270,-2693,9585,34325,6285
236,2017,652,981,1190,2065,2715,2023,1379,194,-1932,3255,2194,3619,2656,963,3,706,985,1105,2366,2804,2132,1424,200,-1996,718,1049,1318,2440,3115,2296,1582,222,-2217,6987,35269,6286
275,2108,603,931,1232,2147,2814,1997,1430,201,-2003,3351,2026,4234,2861,1373,10,589,932,1030,2554,2565,1893,1303,183,-1826,676,1025,1344,2442,3037,2206,1543,217,-2161,8022,34924,6285
58,2024,457,645,827,1537,2183,1621,1109,156,-1554,3262,2269,3862,2739,1123,5,540,787,881,2050,2445,1879,1242,174,-1740,636,897,1126,2029,2774,2052,1409,198,-1974,7023,35241,6286
189,2455,965,1454,1946,2922,3724,2783,1892,266,-2650,3696,1850,3196,2355,841,16,835,1348,1579,3064,3378,2637,1716,241,-2404,979,1483,1908,3086,3824,2898,1943,273,-2722,10082,34041,6285
158,2117,505,767,1047,2170,2970,1945,1509,212,-2114,3357,2645,5415,3810,1605,8,492,792,794,2760,2492,1669,1266,178,-1774,629,917,1170,2610,3321,2278,1687,237,-2364,8065,34911,6285
218,2039,776,1273,1946,2749,3338,2746,1696,238,-2376,3277,1452,2488,1765,723,5,864,1408,1899,3059,3403,2838,1729,243,-2422,966,1502,2122,3065,3765,3100,1913,268,-2680,7175,35220,6290
66,2191,628,1077,1558,2358,2950,2275,1499,210,-2100,3432,1978,4079,2468,1611,10,768,1195,1516,2999,3099,2352,1574,221,-2206,743,1159,1648,2652,3312,2488,1682,236,-2357,8112,34876,6285
313,2189,703,1077,1406,2216,2672,1969,1357,191,-1902,3435,1692,3492,2483,1009,22,618,1045,1243,2690,2727,2062,1385,194,-1941,678,1138,1506,2560,3034,2303,1541,216,-2159,8418,34838,6285
257,2187,1024,1616,2215,2993,3839,3061,1950,274,-2732,3429,1504,2459,1846,613,15,998,1597,2014,3313,3691,3000,1875,263,-2627,1074,1658,2205,3206,4042,3231,2053,288,-2877,8135,34897,6285
66,2127,678,955,1232,2092,2950,2107,1499,210,-2100,3365,2114,4187,2722,1465,18,680,971,1079,2642,2806,2066,1425,200,-1997,822,1184,1510,2596,3472,2509,1764,248,-2471,7570,34996,6285
135,2282,1060,1582,2075,2932,3992,3131,2028,285,-2841,3521,1532,2458,1907,551,6,1073,1626,1973,3307,3923,3160,1993,280,-2792,1143,1703,2167,3292,4312,3402,2190,307,-3069,8607,34643,6285
42,2208,749,1156,1726,2294,2413,1969,1226,172,-1717,3447,1305,2412,1764,648,24,995,1563,2044,3293,3120,2530,1585,222,-2221,967,1515,2158,3110,3331,2683,1692,238,-2371,8320,34763,6285
168,2179,936,1513,2183,2997,3992,3199,2028,285,-2841,3415,1538,2278,1857,421,24,1063,1826,2289,3545,4007,3283,2036,286,-2852,1113,1690,2299,3432,4123,3325,2094,294,-2934,8406,34848,6285
282,2390,603,909,1139,2170,2715,1811,1379,194,-1932,3636,2198,4835,3312,1523,17,562,883,912,2581,2485,1746,1262,177,-1769,677,1058,1327,2559,3008,2067,1528,214,-2141,9871,34264,6285
339,2450,581,863,1139,1966,2672,1770,1357,191,-1902,3696,2321,4629,3145,1484,13,537,844,909,2414,2470,1691,1255,176,-1758,650,958,1260,2363,3035,2075,1542,216,-2160,10181,34103,6285
328,2117,1060,1642,2033,2869,3525,2726,1791,251,-2509,3361,1315,2483,1734,749,28,1011,1661,1911,3148,3517,2810,1787,251,-2503,1264,1909,2389,3413,4073,3207,2069,290,-2899,7738,34972,6285
238,2078,505,692,909,1844,2629,1724,1336,187,-1871,3318,2458,5021,3488,1533,8,481,754,754,2461,2292,1544,1164,163,-1631,605,858,1079,2283,2982,1984,1515,213,-2122,7686,35134,6285
125,2119,908,1488,2095,2928,3776,3029,1918,269,-2687,3350,1446,2393,1821,572,31,1222,1883,2287,3554,4063,3289,2064,290,-2892,1140,1778,2295,3329,4013,3206,2039,286,-2856,7350,35012,6285
259,2044,581,863,1139,1983,2653,1811,1348,189,-1888,3284,2217,4429,2872,1558,11,540,876,946,2528,2410,1730,1224,172,-1715,648,964,1261,2373,2984,2060,1516,213,-2124,7431,35170,6285
277,2075,776,1156,1492,2271,3376,2580,1715,241,-2403,3316,1914,3545,2365,1180,7,759,1133,1251,2701,3080,2357,1565,220,-2192,894,1301,1683,2629,3640,2806,1849,260,-2591,7649,35143,6285
194,2131,678,1077,1384,2477,3211,2313,1631,229,-2285,3369,1715,3004,2270,735,15,975,1529,1862,3319,3793,2990,1927,270,-2699,911,1309,1689,2867,3677,2786,1868,262,-2617,7897,34951,6285
94,2141,603,955,1258,2197,2814,2023,1430,201,-2003,3382,2405,4619,3192,1427,11,613,869,951,2765,2567,1818,1304,183,-1827,671,984,1289,2579,3050,2126,1549,217,-2171,8137,34879,6285
264,2051,965,1339,1726,2774,3547,2726,1802,253,-2524,3291,1771,2779,2167,612,4,1026,1439,1789,3155,3778,3070,1919,269,-2689,1157,1715,2213,3323,4195,3400,2131,299,-2986,7514,35124,6285
207,2088,543,792,1020,1935,2814,1945,1430,201,-2003,3328,2541,4916,3174,1742,11,506,789,832,2443,2515,1752,1278,179,-1790,652,935,1221,2326,3171,2180,1611,226,-2257,7777,35131,6285
91,2126,776,1250,1789,2507,3178,2580,1614,227,-2262,3362,1482,2413,1789,624,19,983,1497,1942,3151,3453,2808,1754,246,-2458,1009,1530,2106,3041,3720,2979,1890,265,-2648,7487,35013,6285
22,2337,525,792,999,2170,2629,1837,1336,187,-1871,3580,2506,4271,3143,1128,12,609,1008,1149,2798,2728,2066,1386,195,-1942,710,1140,1430,2677,3392,2537,1723,242,-2414,9049,34461,6285
8,2138,603,838,1047,1821,2413,1743,1226,172,-1717,3383,2172,3725,2728,997,21,654,970,1102,2408,2622,1965,1332,187,-1866,714,1087,1352,2365,2987,2187,1517,213,-2126,8158,34877,6285
169,2272,505,742,1047,2040,2950,2051,1499,210,-2100,3513,2227,5049,3126,1923,15,468,817,932,2869,2369,1728,1203,169,-1686,631,961,1405,2722,3262,2328,1657,233,-2322,9543,34522,6285
167,2047,1347,1904,2286,2945,3916,3291,1989,279,-2787,3283,1289,2419,1801,618,15,1209,1705,2035,3334,3760,3160,1910,268,-2676,1075,1730,2180,3112,3827,3111,1944,273,-2724,7367,35179,6285
262,2395,543,767,999,1935,2587,1702,1314,184,-1841,3638,2513,5135,3796,1339,3,528,816,821,2554,2351,1593,1194,168,-1673,576,865,1068,2451,2781,1831,1413,198,-1979,9757,34280,6285
204,2126,561,863,1160,2247,2780,1945,1412,198,-1979,3367,2377,4398,3203,1196,11,599,940,1072,2688,2650,1978,1346,189,-1886,664,975,1252,2555,3148,2283,1599,224,-2240,8207,34882,6285
212,2179,581,955,1406,2507,3318,2336,1686,237,-2361,3420,2224,4767,2998,1769,13,507,879,993,2898,2551,1790,1296,182,-1816,684,1066,1481,2744,3346,2415,1700,239,-2381,8061,34890,6285
336,2388,581,863,1117,1966,2672,1811,1357,191,-1902,3632,2097,4439,3074,1365,8,603,964,1036,2531,2646,1897,1344,189,-1883,671,1010,1298,2480,3081,2121,1565,220,-2193,9683,34287,6282
353,2452,543,792,1047,1890,2587,1702,1314,184,-1841,3698,2441,5025,3374,1651,13,501,794,823,2478,2345,1565,1191,167,-1669,622,918,1203,2348,2969,2001,1508,212,-2113,10181,34103,6285
172,2071,995,1454,1946,2879,3724,2992,1892,266,-2650,3305,1427,2601,1858,743,21,1052,1657,2005,3369,3660,3010,1859,261,-2605,1097,1680,2158,3266,3967,3212,2015,283,-2823,7256,35189,6285
172,2381,725,1134,1406,2684,3404,2370,1729,243,-2423,3620,1963,3752,2701,1051,19,786,1305,1457,3215,3341,2518,1697,238,-2378,907,1412,1743,3188,3740,2734,1900,267,-2662,9915,34225,6285
148,2198,776,1250,1760,2869,3577,2746,1817,255,-2546,3432,1770,3117,2422,695,21,857,1374,1693,3228,3342,2652,1698,238,-2379,938,1428,1891,3150,3781,2997,1921,270,-2691,8361,34814,6285
282,2121,804,1250,1642,2477,3255,2483,1654,232,-2317,3365,1676,3021,2140,882,14,773,1349,1632,2930,3282,2608,1667,234,-2336,947,1470,1915,2812,3649,2891,1854,260,-2597,7859,34956,6285
159,2120,1155,1764,2335,2984,3914,2992,1988,279,-2786,3355,1300,2156,1653,503,10,1252,1937,2437,3555,3992,3219,2028,285,-2841,1350,2054,2608,3669,4292,3347,2180,306,-3055,7347,34981,6285
234,2110,836,1308,1789,2774,3640,2812,1849,260,-2591,3352,1632,2853,2143,710,16,852,1461,1760,3179,3330,2674,1692,237,-2370,930,1455,1908,2952,3750,2940,1905,267,-2669,7893,34930,6285
333,2144,505,767,1047,1890,2392,1702,1215,171,-1702,3390,2140,4389,2949,1440,23,529,854,989,2553,2425,1778,1232,173,-1726,637,943,1263,2345,2877,2073,1462,205,-2048,8045,34900,6285
266,2045,725,1077,1406,2325,3022,2233,1535,215,-2151,3287,1957,3528,2421,1108,12,703,1120,1291,2749,2884,2212,1465,206,-2053,838,1270,1655,2697,3397,2558,1726,242,-2418,7431,35170,6285
242,2394,776,1156,1518,2415,3211,2259,1631,229,-2285,3637,1845,3675,2506,1169,8,681,1111,1256,2772,2994,2205,1521,213,-2131,845,1282,1641,2776,3590,2588,1824,256,-2555,9832,34275,6285
259,2074,505,716,909,1750,2245,1549,1140,160,-1598,3315,2339,5017,3232,1785,8,448,756,744,2351,2135,1458,1085,152,-1519,557,839,1027,2162,2604,1736,1323,186,-1853,7813,35049,6286
157,2287,776,1029,1334,2147,3057,2370,1553,218,-2176,3526,2119,3706,2693,1013,3,760,1074,1170,2584,2921,2281,1484,208,-2079,832,1126,1404,2458,3355,2539,1704,239,-2388,8260,34692,6285
126,2020,995,1488,1915,2593,3338,2783,1696,238,-2376,3257,1398,2032,1721,311,4,997,1657,2022,2928,3390,2915,1722,242,-2413,978,1582,1942,2755,3547,2948,1802,253,-2524,7019,35257,6286
29,2079,543,767,976,1767,2524,1770,1282,180,-1796,3319,2288,4016,2853,1163,10,692,1022,1168,2540,2948,2225,1498,210,-2098,673,989,1258,2250,3001,2211,1525,214,-2136,7508,35143,6285
355,2442,581,838,1117,1913,2552,1724,1296,182,-1816,3688,2151,4585,3012,1573,14,537,864,929,2455,2461,1685,1250,175,-1751,638,952,1259,2348,2958,2014,1503,211,-2105,10144,34104,6285
328,2178,652,955,1232,1721,2002,1652,1017,143,-1425,3430,1540,3190,2315,875,36,726,1190,1386,2687,2565,2008,1303,183,-1826,678,1068,1455,2312,2583,2012,1312,184,-1838,8311,34855,6285
180,2040,836,1308,1850,2791,3404,2689,1729,243,-2423,3278,1606,2891,1963,928,8,864,1353,1705,3090,3296,2662,1674,235,-2346,1022,1544,2102,3178,3883,3091,1973,277,-2764,7133,35219,6285
176,2057,678,1006,1357,2197,3057,2336,1553,218,-2176,3296,1879,3259,2426,833,5,741,1112,1297,2639,3000,2385,1524,214,-2135,838,1212,1600,2686,3414,2656,1734,243,-2430,7594,35127,6285
217,2034,749,1101,1384,2120,2861,2259,1453,204,-2036,3273,1963,3315,2402,913,4,735,1164,1349,2605,2888,2324,1467,206,-2055,840,1258,1621,2635,3299,2548,1676,235,-2348,7270,35196,6286
202,2171,505,742,843,1702,2131,1579,1083,152,-1517,3410,2085,4607,3367,1240,15,503,843,872,2250,2437,1821,1238,174,-1734,617,919,1022,2229,2648,1913,1345,189,-1885,8043,34892,6286
69,2312,725,1053,1309,2442,2761,2051,1403,197,-1965,3549,1968,3664,2618,1046,21,737,1196,1391,2989,3041,2324,1545,217,-2164,819,1222,1531,2752,3409,2518,1732,243,-2426,9044,34473,6285
216,2087,749,1156,1642,2573,3376,2483,1715,241,-2403,3328,1804,3277,2262,1015,4,707,1129,1386,2741,2983,2299,1515,213,-2123,844,1295,1742,2757,3551,2726,1804,253,-2527,7630,35086,6285
307,2086,525,742,927,1702,2166,1519,1100,154,-1542,3332,2213,4664,3067,1598,20,523,813,847,2358,2217,1587,1126,158,-1578,586,877,1121,2131,2654,1870,1348,189,-1889,7738,34972,6285
182,2046,678,981,1309,2325,2893,2177,1470,206,-2059,3284,1857,3267,2289,978,10,818,1322,1636,2906,3128,2545,1589,223,-2226,879,1333,1760,2966,3362,2592,1708,240,-2393,7169,35210,6285
257,2378,965,1420,1850,2816,3706,2783,1883,264,-2638,3622,1518,2856,2027,829,6,951,1520,1784,3182,3642,2896,1850,260,-2592,1043,1574,2005,3148,3956,3036,2010,282,-2815,9606,34320,6285
45,2299,936,1368,1726,2631,3547,2635,1802,253,-2524,3539,1778,3120,2204,916,12,882,1365,1557,2975,3449,2647,1752,246,-2455,952,1348,1732,2835,3747,2810,1903,267,-2667,8415,34688,6285
45,2396,749,1134,1443,2271,3057,2177,1553,218,-2176,3638,1950,3523,2390,1133,12,713,1169,1294,2822,2992,2235,1520,213,-2129,850,1318,1659,2768,3471,2520,1763,247,-2470,9861,34253,6285
278,2142,703,1053,1334,2197,2861,2177,1453,204,-2036,3381,2054,3770,2564,1206,18,650,993,1137,2583,2662,2035,1352,190,-1895,756,1177,1517,2539,3093,2341,1571,221,-2201,7888,34930,6285
210,2143,1328,1949,2564,3066,4278,3424,2173,305,-3045,3382,1397,2394,1795,599,14,1115,1867,2240,3526,4014,3259,2039,286,-2857,1211,1766,2299,3382,4198,3368,2133,299,-2988,8115,34890,6285
